id,Name,CountryName,X,Y,Start time,End time,Duration,Class_label,N merged events,Temporal context start,Temporal context end,AND_6,AND_5,AND_4,AND_3,AND_2,AND_1,LMM_6,LMM_5,LMM_4,LMM_3,LMM_2,LMM_1,HM_6,HM_5,HM_4,HM_3,HM_2,HM_1,HMM_6,HMM_5,HMM_4,HMM_3,HMM_2,HMM_1,NM_6,NM_5,NM_4,NM_3,NM_2,NM_1,DM_6,DM_5,DM_4,DM_3,DM_2,DM_1,SH_6,SH_5,SH_4,SH_3,SH_2,SH_1,IM_6,IM_5,IM_4,IM_3,IM_2,IM_1,AND_Start,AND_End,AND_Duration,LMM_Start,LMM_End,LMM_Duration,HM_Start,HM_End,HM_Duration,HMM_Start,HMM_End,HMM_Duration,NM_Start,NM_End,NM_Duration,DM_Start,DM_End,DM_Duration,SH_Start,SH_End,SH_Duration,IM_Start,IM_End,IM_Duration
PL_low to medium morbidity_5_06-04-2020_17-05-2020,PL_low to medium morbidity_5_06-04-2020_17-05-2020,Poland,21,52.25,43986,17/05/2020,42,low to medium morbidity,5,24-02-2020,43986,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,-6,-1,6,0,0,0,0,0,0,0,0,0,-6,-5,2,-5,-2,4,-2,-1,2,0,0,0
PL_low to medium morbidity_11_20-07-2020_11-10-2020,PL_low to medium morbidity_11_20-07-2020_11-10-2020,Poland,21,52.25,20/07/2020,44145,84,low to medium morbidity,11,44049,20-07-2020,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-1,6,0,0,0,0,0,0,0,0,0,-6,-1,6,0,0,0,0,0,0,0,0,0
PL_low to medium morbidity_6_10-05-2021_27-06-2021,PL_low to medium morbidity_6_10-05-2021_27-06-2021,Poland,21,52.25,44474,27/06/2021,49,low to medium morbidity,6,29-03-2021,44474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1,-6,-1,6,-6,-1,6,0,0,0,0,0,0,0,0,0
PL_high morbidity_4_05-10-2020_08-11-2020,PL_high morbidity_4_05-10-2020_08-11-2020,Poland,21,52.25,43961,44054,35,high morbidity,4,24-08-2020,43961,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-1,6,0,0,0,0,0,0,-6,-1,6,0,0,0,0,0,0,0,0,0
PL_high morbidity_2_21-12-2020_10-01-2021,PL_high morbidity_2_21-12-2020_10-01-2021,Poland,21,52.25,21/12/2020,44470,21,high morbidity,2,44085,21-12-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-1,6,-6,-1,6,-1,-1,1,0,0,0,0,0,0
PL_high morbidity_7_18-01-2021_14-03-2021,PL_high morbidity_7_18-01-2021_14-03-2021,Poland,21,52.25,18/01/2021,14/03/2021,56,high morbidity,7,44024,18-01-2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,-4,-2,3,-6,-1,5,-6,-1,3,-5,-4,2,-4,-3,2,-3,-1,3
PL_high morbidity_1_03-05-2021..16-05-2021,PL_high morbidity_1_03-05-2021..16-05-2021,Poland,21,52.25,44260,16/05/2021,14,high morbidity,1,22-03-2021,44260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-1,6,-6,-1,6,0,0,0,0,0,0,0,0,0
PL_high morbidity and mortality_7_02-11-2020_27-12-2020,PL_high morbidity and mortality_7_02-11-2020_27-12-2020,Poland,21,52.25,43872,27/12/2020,56,high morbidity and mortality,7,21-09-2020,43872,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-4,3,-4,-1,4,0,0,0,-6,-1,6,0,0,0,0,0,0,0,0,0
PL_high morbidity and mortality_2_04-01-2021_24-01-2021,PL_high morbidity and mortality_2_04-01-2021_24-01-2021,Poland,21,52.25,44287,24/01/2021,21,high morbidity and mortality,2,23-11-2020,44287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-2,-1,2,-6,-2,5,-6,-3,4,-3,-2,2,-2,-1,2,-1,-1,1
PL_high morbidity and mortality_8_08-03-2021_09-05-2021,PL_high morbidity and mortality_8_08-03-2021_09-05-2021,Poland,21,52.25,44411,44444,63,high morbidity and mortality,8,25-01-2021,44411,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-1,6,0,0,0,-6,-1,6,0,0,0,0,0,0,0,0,0
PT_almost no disease_4_17-02-2020_22-03-2020,PT_almost no disease_4_17-02-2020_22-03-2020,Portugal,-9.133333,38.716667,17/02/2020,22/03/2020,35,almost no disease,4,43983,17-02-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PT_low to medium morbidity_28_16-03-2020_04-10-2020,PT_low to medium morbidity_28_16-03-2020_04-10-2020,Portugal,-9.133333,38.716667,16/03/2020,43931,203,low to medium morbidity,28,43892,16-03-2020,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-4,-1,4,0,0,0,0,0,0,0,0,0,-4,-2,3,-2,-1,2,0,0,0,0,0,0
PT_low to medium morbidity_13_08-03-2021_13-06-2021,PT_low to medium morbidity_13_08-03-2021_13-06-2021,Portugal,-9.133333,38.716667,44411,13/06/2021,98,low to medium morbidity,13,25-01-2021,44411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-3,-1,3,-6,-3,4,0,0,0,-6,-6,1,-6,-1,6,0,0,0
PT_high morbidity_9_28-09-2020_06-12-2020,PT_high morbidity_9_28-09-2020_06-12-2020,Portugal,-9.133333,38.716667,28/09/2020,43994,70,high morbidity,9,17-08-2020,28-09-2020,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-1,6,0,0,0,0,0,0,-6,-1,6,0,0,0,0,0,0,0,0,0
PT_high morbidity_2_14-12-2020_03-01-2021,PT_high morbidity_2_14-12-2020_03-01-2021,Portugal,-9.133333,38.716667,14/12/2020,44256,21,high morbidity,2,43872,14-12-2020,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-2,5,-2,-1,2,-6,-1,6,0,0,0,0,0,0,0,0,0
PT_high morbidity_3_15-02-2021_14-03-2021,PT_high morbidity_3_15-02-2021_14-03-2021,Portugal,-9.133333,38.716667,15/02/2021,14/03/2021,28,high morbidity,3,44287,15-02-2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-1,6,0,0,0,-6,-3,4,-3,-1,3,-6,-6,1
PT_high morbidity_2_07-06-2021_27-06-2021,PT_high morbidity_2_07-06-2021_27-06-2021,Portugal,-9.133333,38.716667,44383,27/06/2021,21,high morbidity,2,26-04-2021,44383,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-1,6,0,0,0,0,0,0,-6,-1,6,0,0,0,0,0,0,0,0,0
PT_high morbidity and mortality_2_30-11-2020_20-12-2020,PT_high morbidity and mortality_2_30-11-2020_20-12-2020,Portugal,-9.133333,38.716667,30/11/2020,20/12/2020,21,high morbidity and mortality,2,19-10-2020,30-11-2020,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-1,6,0,0,0,-6,-1,6,0,0,0,0,0,0,0,0,0
PT_high morbidity and mortality_7_28-12-2020_21-02-2021,PT_high morbidity and mortality_7_28-12-2020_21-02-2021,Portugal,-9.133333,38.716667,28/12/2020,21/02/2021,56,high morbidity and mortality,7,16-11-2020,28-12-2020,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-1,5,-4,-2,3,-6,-2,5,-2,-1,2,0,0,0,0,0,0
RO_almost no disease_5_17-02-2020_29-03-2020,RO_almost no disease_5_17-02-2020_29-03-2020,Romania,26.1,44.433334,17/02/2020,29/03/2020,42,almost no disease,5,43983,17-02-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_low to medium morbidity_27_23-03-2020_04-10-2020,RO_low to medium morbidity_27_23-03-2020_04-10-2020,Romania,26.1,44.433334,23/03/2020,43931,196,low to medium morbidity,27,44106,23-03-2020,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-5,-1,5,0,0,0,0,0,0,0,0,0,-5,-3,3,-3,-1,3,0,0,0,0,0,0
RO_low to medium morbidity_8_26-04-2021_27-06-2021,RO_low to medium morbidity_8_26-04-2021_27-06-2021,Romania,26.1,44.433334,26/04/2021,27/06/2021,63,low to medium morbidity,8,15-03-2021,26-04-2021,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-1,5,-3,-1,3,-6,-1,6,0,0,0,0,0,0,0,0,0
RO_high morbidity_6_28-09-2020_15-11-2020,RO_high morbidity_6_28-09-2020_15-11-2020,Romania,26.1,44.433334,28/09/2020,15/11/2020,49,high morbidity,6,17-08-2020,28-09-2020,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-1,6,0,0,0,0,0,0,-6,-1,6,0,0,0,0,0,0,0,0,0
RO_high morbidity_17_07-12-2020_11-04-2021,RO_high morbidity_17_07-12-2020_11-04-2021,Romania,26.1,44.433334,44024,44504,126,high morbidity,17,26-10-2020,44024,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-4,3,-4,-1,4,-6,-1,6,0,0,0,0,0,0,0,0,0
RO_high morbidity_1_19-04-2021..02-05-2021,RO_high morbidity_1_19-04-2021..02-05-2021,Romania,26.1,44.433334,19/04/2021,44232,14,high morbidity,1,44411,19-04-2021,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-2,5,-2,-1,2,-6,-1,6,0,0,0,0,0,0,0,0,0
RO_high morbidity and mortality_4_09-11-2020_13-12-2020,RO_high morbidity and mortality_4_09-11-2020_13-12-2020,Romania,26.1,44.433334,44085,13/12/2020,35,high morbidity and mortality,4,28-09-2020,44085,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-6,1,-6,-1,6,0,0,0,-6,-1,6,0,0,0,0,0,0,0,0,0
RO_high morbidity and mortality_2_05-04-2021_25-04-2021,RO_high morbidity and mortality_2_05-04-2021_25-04-2021,Romania,26.1,44.433334,44320,25/04/2021,21,high morbidity and mortality,2,22-02-2021,44320,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-1,6,0,0,0,-6,-1,6,0,0,0,0,0,0,0,0,0
RS_almost no disease_5_17-02-2020_29-03-2020,RS_almost no disease_5_17-02-2020_29-03-2020,Serbia,20.5,44.833332,17/02/2020,29/03/2020,42,almost no disease,5,43983,17-02-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RS_almost no disease_4_31-08-2020_04-10-2020,RS_almost no disease_4_31-08-2020_04-10-2020,Serbia,20.5,44.833332,31/08/2020,43931,35,almost no disease,4,20-07-2020,31-08-2020,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-1,6,0,0,0,0,0,0,-6,-1,6,0,0,0,0,0,0,0,0,0
RS_low to medium morbidity_7_23-03-2020_17-05-2020,RS_low to medium morbidity_7_23-03-2020_17-05-2020,Serbia,20.5,44.833332,23/03/2020,17/05/2020,56,low to medium morbidity,7,44106,23-03-2020,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-5,-1,5,0,0,0,0,0,0,0,0,0,-5,-2,4,-2,-1,2,0,0,0,0,0,0
RS_low to medium morbidity_8_06-07-2020_06-09-2020,RS_low to medium morbidity_8_06-07-2020_06-09-2020,Serbia,20.5,44.833332,43989,43991,63,low to medium morbidity,8,25-05-2020,43989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RS_low to medium morbidity_3_28-09-2020_25-10-2020,RS_low to medium morbidity_3_28-09-2020_25-10-2020,Serbia,20.5,44.833332,28/09/2020,25/10/2020,28,low to medium morbidity,3,17-08-2020,28-09-2020,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-1,4,-6,-4,3,0,0,0,0,0,0,-6,-1,6,0,0,0,0,0,0,0,0,0
RS_low to medium morbidity_5_17-05-2021_27-06-2021,RS_low to medium morbidity_5_17-05-2021_27-06-2021,Serbia,20.5,44.833332,17/05/2021,27/06/2021,42,low to medium morbidity,5,44320,17-05-2021,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-1,6,0,0,0,-6,-1,6,0,0,0,0,0,0,0,0,0
RS_high morbidity_5_19-10-2020_29-11-2020,RS_high morbidity_5_19-10-2020_29-11-2020,Serbia,20.5,44.833332,19/10/2020,29/11/2020,42,high morbidity,5,44021,19-10-2020,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-3,4,-3,-1,3,0,0,0,0,0,0,-6,-1,6,0,0,0,0,0,0,0,0,0
RS_high morbidity_23_07-12-2020_23-05-2021,RS_high morbidity_23_07-12-2020_23-05-2021,Serbia,20.5,44.833332,44024,23/05/2021,168,high morbidity,23,26-10-2020,44024,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-6,-2,5,-2,-1,2,-6,-1,6,0,0,0,-1,-1,1,0,0,0
RS_high morbidity and mortality_2_23-11-2020_13-12-2020,RS_high morbidity and mortality_2_23-11-2020_13-12-2020,Serbia,20.5,44.833332,23/11/2020,13/12/2020,21,high morbidity and mortality,2,44175,23-11-2020,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-5,2,-5,-1,5,0,0,0,-6,-1,6,0,0,0,0,0,0,0,0,0
RU_almost no disease_7_17-02-2020_12-04-2020,RU_almost no disease_7_17-02-2020_12-04-2020,Russia,37.6,55.75,17/02/2020,44169,56,almost no disease,7,43983,17-02-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RU_low to medium morbidity_26_06-04-2020_11-10-2020,RU_low to medium morbidity_26_06-04-2020_11-10-2020,Russia,37.6,55.75,43986,44145,189,low to medium morbidity,26,24-02-2020,43986,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-6,-1,6,0,0,0,0,0,0,0,0,0,-6,-3,4,-3,-1,3,-1,-1,1,0,0,0
RU_low to medium morbidity_16_15-02-2021_13-06-2021,RU_low to medium morbidity_16_15-02-2021_13-06-2021,Russia,37.6,55.75,15/02/2021,13/06/2021,119,low to medium morbidity,16,44287,15-02-2021,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-6,-1,6,0,0,0,-5,-1,5,-6,-6,1,0,0,0,-6,-5,2
RU_high morbidity_19_05-10-2020_21-02-2021,RU_high morbidity_19_05-10-2020_21-02-2021,Russia,37.6,55.75,43961,21/02/2021,140,high morbidity,19,24-08-2020,43961,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-1,6,0,0,0,0,0,0,-6,-1,6,0,0,0,0,0,0,0,0,0
RU_high morbidity_2_07-06-2021_27-06-2021,RU_high morbidity_2_07-06-2021_27-06-2021,Russia,37.6,55.75,44383,27/06/2021,21,high morbidity,2,26-04-2021,44383,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-1,6,0,0,0,0,0,0,-6,-1,6,0,0,0,0,0,0,0,0,0
SE_almost no disease_3_17-02-2020_15-03-2020,SE_almost no disease_3_17-02-2020_15-03-2020,Sweden,18.05,59.333332,17/02/2020,15/03/2020,28,almost no disease,3,43983,17-02-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SE_low to medium morbidity_3_09-03-2020_05-04-2020,SE_low to medium morbidity_3_09-03-2020_05-04-2020,Sweden,18.05,59.333332,44077,43955,28,low to medium morbidity,3,27-01-2020,44077,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-1,3,0,0,0,0,0,0,0,0,0,-3,-1,3,0,0,0,0,0,0,0,0,0
SE_low to medium morbidity_5_27-04-2020_07-06-2020,SE_low to medium morbidity_5_27-04-2020_07-06-2020,Sweden,18.05,59.333332,27/04/2020,44018,42,low to medium morbidity,5,16-03-2020,27-04-2020,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,-6,-4,3,0,0,0,-4,-1,4,0,0,0,-6,-3,4,0,0,0,-3,-1,3
SE_low to medium morbidity_16_22-06-2020_18-10-2020,SE_low to medium morbidity_16_22-06-2020_18-10-2020,Sweden,18.05,59.333332,22/06/2020,18/10/2020,119,low to medium morbidity,16,44140,22-06-2020,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-3,4,-3,-1,3,0,0,0,-6,-1,6,0,0,0,0,0,0,0,0,0
SE_low to medium morbidity_3_31-05-2021_27-06-2021,SE_low to medium morbidity_3_31-05-2021_27-06-2021,Sweden,18.05,59.333332,31/05/2021,27/06/2021,28,low to medium morbidity,3,19-04-2021,31-05-2021,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-1,6,0,0,0,-6,-1,6,0,0,0,0,0,0,0,0,0
SE_high morbidity_3_01-06-2020_28-06-2020,SE_high morbidity_3_01-06-2020_28-06-2020,Sweden,18.05,59.333332,43836,28/06/2020,28,high morbidity,3,20-04-2020,43836,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,-5,-1,5,0,0,0,-6,-5,2,-4,-1,4,0,0,0,0,0,0,-6,-4,3
SE_high morbidity_8_12-10-2020_13-12-2020,SE_high morbidity_8_12-10-2020_13-12-2020,Sweden,18.05,59.333332,44175,13/12/2020,63,high morbidity,8,31-08-2020,44175,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-1,6,0,0,0,0,0,0,-6,-1,6,0,0,0,0,0,0,0,0,0
SE_high morbidity_19_18-01-2021_06-06-2021,SE_high morbidity_19_18-01-2021_06-06-2021,Sweden,18.05,59.333332,18/01/2021,44353,140,high morbidity,19,44024,18-01-2021,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,-6,-6,1,-6,-1,6,-6,-1,3,-5,-4,2,-4,-3,2,-3,-1,3
SE_high morbidity and mortality_4_30-03-2020_03-05-2020,SE_high morbidity and mortality_4_30-03-2020_03-05-2020,Sweden,18.05,59.333332,30/03/2020,43895,35,high morbidity and mortality,4,17-02-2020,30-03-2020,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-6,-3,4,-3,-1,3,0,0,0,0,0,0,-6,-3,4,-3,-1,3,0,0,0,0,0,0
SE_high morbidity and mortality_6_07-12-2020_24-01-2021,SE_high morbidity and mortality_6_07-12-2020_24-01-2021,Sweden,18.05,59.333332,44024,24/01/2021,49,high morbidity and mortality,6,26-10-2020,44024,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-1,6,0,0,0,-6,-1,6,0,0,0,0,0,0,0,0,0
SI_almost no disease_3_17-02-2020_15-03-2020,SI_almost no disease_3_17-02-2020_15-03-2020,Slovenia,14.516667,46.05,17/02/2020,15/03/2020,28,almost no disease,3,43983,17-02-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SI_almost no disease_14_04-05-2020_16-08-2020,SI_almost no disease_14_04-05-2020_16-08-2020,Slovenia,14.516667,46.05,43926,16/08/2020,105,almost no disease,14,23-03-2020,43926,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,-6,-1,6,0,0,0,0,0,0,0,0,0,-6,-6,1,-6,-1,6,-1,-1,1
SI_low to medium morbidity_8_09-03-2020_10-05-2020,SI_low to medium morbidity_8_09-03-2020_10-05-2020,Slovenia,14.516667,46.05,44077,44109,63,low to medium morbidity,8,27-01-2020,44077,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-3,-1,3,0,0,0,0,0,0,0,0,0,-3,-1,3,-1,-1,1,0,0,0,0,0,0
